active,airbnb_host_id,airbnb_property_id,latitude,longitude,number_of_reservations,property_id,property_type,reporting_month,reservation_days,sa1,sa2,sa2name,scraped_during_month,state
TRUE,13238000,2593289,-36.841,174.766,2,ab-2593289,Serviced apartment,2020-05-01,3,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,2,ab-2593289,Serviced apartment,2020-06-01,4,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,5,ab-2593289,Serviced apartment,2020-07-01,23,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,0,ab-2593289,Serviced apartment,2020-08-01,0,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,0,ab-2593289,Serviced apartment,2020-09-01,0,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,5,ab-2593289,Serviced apartment,2020-10-01,12,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,3,ab-2593289,Serviced apartment,2020-11-01,9,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13238000,2593289,-36.841,174.766,2,ab-2593289,Serviced apartment,2020-12-01,26,7002089,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,1,ab-2595053,Cabin,2020-01-01,4,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,4,ab-2595053,Cabin,2020-02-01,13,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,3,ab-2595053,Cabin,2020-03-01,7,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-04-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-05-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-06-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-07-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-08-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-09-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-10-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,0,ab-2595053,Cabin,2020-11-01,0,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,13287802,2595053,-36.86438,174.70075,1,ab-2595053,Cabin,2020-12-01,13,7004364,129200,Point Chevalier West,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,3,ab-2608633,House,2020-01-01,11,7005986,141600,Remuera Waiata,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,3,ab-2608633,House,2020-02-01,7,7005986,141600,Remuera Waiata,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,2,ab-2608633,House,2020-03-01,12,7005986,141600,Remuera Waiata,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-04-01,0,7005986,141600,Remuera Waiata,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-05-01,0,7005986,141600,Remuera Waiata,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,2,ab-2608633,House,2020-06-01,8,7005986,141600,Remuera Waiata,TRUE,Auckland
TRUE,11551303,2608633,-36.87881,174.80334,1,ab-2608633,House,2020-07-01,14,7005986,141600,Remuera Waiata,TRUE,Auckland
FALSE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-08-01,0,7005986,141600,Remuera Waiata,FALSE,Auckland
FALSE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-09-01,0,7005986,141600,Remuera Waiata,FALSE,Auckland
FALSE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-10-01,0,7005986,141600,Remuera Waiata,FALSE,Auckland
FALSE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-11-01,0,7005986,141600,Remuera Waiata,FALSE,Auckland
FALSE,11551303,2608633,-36.87881,174.80334,0,ab-2608633,House,2020-12-01,0,7005986,141600,Remuera Waiata,FALSE,Auckland
FALSE,7944226,2621338,-36.85343,174.72632,0,ab-2621338,House,2020-01-01,0,7004715,130300,Westmere South-Western Springs,FALSE,Auckland
FALSE,7944226,2621338,-36.85343,174.72632,0,ab-2621338,House,2020-02-01,0,7004715,130300,Westmere South-Western Springs,FALSE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-01-01,0,7002828,126500,Birkenhead North,TRUE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-02-01,0,7002828,126500,Birkenhead North,TRUE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-03-01,0,7002828,126500,Birkenhead North,TRUE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-04-01,0,7002828,126500,Birkenhead North,TRUE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-05-01,0,7002828,126500,Birkenhead North,TRUE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-06-01,0,7002828,126500,Birkenhead North,TRUE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-07-01,0,7002828,126500,Birkenhead North,FALSE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-08-01,0,7002828,126500,Birkenhead North,FALSE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-09-01,0,7002828,126500,Birkenhead North,FALSE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-10-01,0,7002828,126500,Birkenhead North,FALSE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-11-01,0,7002828,126500,Birkenhead North,FALSE,Auckland
FALSE,11706867,2628009,-36.80349,174.73098,0,ab-2628009,House,2020-12-01,0,7002828,126500,Birkenhead North,FALSE,Auckland
TRUE,13507129,2637626,-36.787,175.019,3,ab-2637626,Guest suite,2020-01-01,16,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,8,ab-2637626,Guest suite,2020-02-01,26,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,8,ab-2637626,Guest suite,2020-03-01,20,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,2,ab-2637626,Guest suite,2020-04-01,17,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,3,ab-2637626,Guest suite,2020-05-01,6,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,4,ab-2637626,Guest suite,2020-06-01,4,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,13,ab-2637626,Guest suite,2020-07-01,23,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,2,ab-2637626,Guest suite,2020-08-01,4,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,8,ab-2637626,Guest suite,2020-09-01,16,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,10,ab-2637626,Guest suite,2020-10-01,12,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,7,ab-2637626,Guest suite,2020-11-01,9,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,2637626,-36.787,175.019,9,ab-2637626,Guest suite,2020-12-01,20,7003344,144600,Oneroa West,TRUE,Auckland
FALSE,5493088,2645759,-36.85995,174.74565,0,ab-2645759,Villa,2020-01-01,0,7005125,132800,Grey Lynn Central,FALSE,Auckland
FALSE,5493088,2645759,-36.85995,174.74565,0,ab-2645759,Villa,2020-02-01,0,7005125,132800,Grey Lynn Central,FALSE,Auckland
FALSE,5493088,2645759,-36.85995,174.74565,0,ab-2645759,Villa,2020-03-01,0,7005125,132800,Grey Lynn Central,FALSE,Auckland
FALSE,5493088,2645759,-36.85995,174.74565,0,ab-2645759,Villa,2020-04-01,0,7005125,132800,Grey Lynn Central,FALSE,Auckland
FALSE,5493088,2645759,-36.85995,174.74565,0,ab-2645759,Villa,2020-05-01,0,7005125,132800,Grey Lynn Central,FALSE,Auckland
TRUE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-02-01,25,7004913,131600,Grey Lynn North,TRUE,Auckland
TRUE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-03-01,31,7004913,131600,Grey Lynn North,TRUE,Auckland
TRUE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-04-01,24,7004913,131600,Grey Lynn North,FALSE,Auckland
TRUE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-05-01,5,7004913,131600,Grey Lynn North,FALSE,Auckland
TRUE,4375805,2646376,-36.85638,174.73678,2,ab-2646376,Guesthouse,2020-06-01,7,7004913,131600,Grey Lynn North,FALSE,Auckland
FALSE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-07-01,0,7004913,131600,Grey Lynn North,FALSE,Auckland
FALSE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-08-01,0,7004913,131600,Grey Lynn North,FALSE,Auckland
FALSE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-09-01,0,7004913,131600,Grey Lynn North,FALSE,Auckland
FALSE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-10-01,0,7004913,131600,Grey Lynn North,FALSE,Auckland
FALSE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-11-01,0,7004913,131600,Grey Lynn North,FALSE,Auckland
FALSE,4375805,2646376,-36.85638,174.73678,0,ab-2646376,Guesthouse,2020-12-01,0,7004913,131600,Grey Lynn North,FALSE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,11,ab-2651745,Apartment,2020-01-01,22,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,8,ab-2651745,Apartment,2020-02-01,16,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,5,ab-2651745,Apartment,2020-03-01,12,7003337,144600,Oneroa West,FALSE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,2,ab-2651745,Apartment,2020-04-01,5,7003337,144600,Oneroa West,FALSE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,1,ab-2651745,Apartment,2020-05-01,2,7003337,144600,Oneroa West,FALSE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,1,ab-2651745,Apartment,2020-06-01,2,7003337,144600,Oneroa West,FALSE,Auckland
FALSE,13573766,2651745,-36.78936,174.9985,0,ab-2651745,Apartment,2020-07-01,0,7003337,144600,Oneroa West,FALSE,Auckland
FALSE,13573766,2651745,-36.78936,174.9985,0,ab-2651745,Apartment,2020-08-01,0,7003337,144600,Oneroa West,FALSE,Auckland
FALSE,13573766,2651745,-36.78936,174.9985,0,ab-2651745,Apartment,2020-09-01,0,7003337,144600,Oneroa West,FALSE,Auckland
TRUE,13573766,2651745,-36.78936,174.9985,1,ab-2651745,Apartment,2020-10-01,2,7003337,144600,Oneroa West,FALSE,Auckland
FALSE,13573766,2651745,-36.78936,174.9985,0,ab-2651745,Apartment,2020-11-01,0,7003337,144600,Oneroa West,FALSE,Auckland
FALSE,13573766,2651745,-36.78936,174.9985,0,ab-2651745,Apartment,2020-12-01,0,7003337,144600,Oneroa West,FALSE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,1,ab-2665782,Guest suite,2020-01-01,3,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,0,ab-2665782,Guest suite,2020-02-01,0,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,1,ab-2665782,Guest suite,2020-03-01,7,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,0,ab-2665782,Guest suite,2020-04-01,0,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,0,ab-2665782,Guest suite,2020-05-01,0,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,0,ab-2665782,Guest suite,2020-06-01,0,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,1,ab-2665782,Guest suite,2020-07-01,1,7006223,143900,Remuera Waiatarua,TRUE,Auckland
TRUE,13643995,2665782,-36.88021,174.8332,0,ab-2665782,Guest suite,2020-08-01,0,7006223,143900,Remuera Waiatarua,TRUE,Auckland
